filename,line
H-300-23086-881434.pdf,order.  All hours of work actually performed may be counted by the employer in calculating whether the period of guaranteed employment
H-300-23086-881434.pdf,"has been met.  Any hours the worker fails to work, up to a maximum of the number of hours specified in the job order for a workday, when"
H-300-23086-881434.pdf,"If the worker is paid on a piece rate basis, the employer agrees to use the worker's average hourly piece rate earnings or the required hourly"
H-300-23086-881434.pdf,H-2A Agricultural Clearance Order
H-300-23086-881434.pdf,H-2A Case Number: __________________ __       Case  Status: __________________       Determination Date : _____________    Validity Period : _____________ to _____________
H-300-23086-881434.pdf,"If the worker voluntarily abandons employment before the end of the period of employment set forth in the job order, or is terminated for"
H-300-23086-881434.pdf,which lasts until 50 percent of the period of the work contract has elapsed (50 percent rule).  20 CFR 655.122(i).
H-300-23086-881434.pdf,"Important Note:  In circumstances where the work contract is terminated due to contract impossibility  under 20 CFR 655.122(o), the three-"
H-300-23086-881434.pdf,9. EARNINGS RECORDS :  Employer agrees to keep accurate and adequate records with respect to the workers' earnings at the place or places
H-300-23086-881434.pdf,"of employment, or at one or more established central recordkeeping offices where such records are customarily maintained.  T he records"
H-300-23086-881434.pdf,"must in clude each worker’s permanent address, and, when available, permanent email address, and phone number(s) .  All records must be"
H-300-23086-881434.pdf,and representatives designated by the worker as evidenced by appropriate documentation.   Where the records are maintained at a central
H-300-23086-881434.pdf,"recordkeeping office, other than in the place or places of employment, such records must be made available for  inspection and copying within"
H-300-23086-881434.pdf,representatives.  The content of earnings records must  meet all regulatory requirements and be retained by the employer for a period of not
H-300-23086-881434.pdf,10. HOURS AND EARNINGS STATEMENTS :  Employer agrees to furnish to the worker on or before each payday in one or more written
H-300-23086-881434.pdf,statements the following information: (1) the worker's total earnings for the pay period; (2) the worker's hourly rate and/or piece rate of pay;
H-300-23086-881434.pdf,(3)the hours of employment offered to the worker (showing offers in accordance with the three- fourths guarantee as determined in 20 CFR
H-300-23086-881434.pdf,"period; and (8) t he employer's name, address and FEIN.  20 CFR 655.122(k)."
H-300-23086-881434.pdf,"For workers engaged in the herding or  production of livestock on the range, the employer is exempt from recording and furnishing the hours"
H-300-23086-881434.pdf,otherwise must comply with the earnings records and hours and earnings statement requirements set out in 20 CFR 655.122(j) and (k) .  The
H-300-23086-881434.pdf,employer agrees to keep daily records indicating whether the site of the employee's work was on the range or off the range.   If the em ployer
H-300-23086-881434.pdf,"prorates a worker's wage because of the worker's voluntary absence for personal reasons, it must also keep a record of the reason for the"
H-300-23086-881434.pdf,"11. RATES OF PAY:  The employer agrees that it will offer, advertise in its recruitment, and pay at least the Adverse Effect Wage Rate (AEWR),"
H-300-23086-881434.pdf,"a prevailing wage rate, the agreed-u pon collective bargaining rate, the Federal m inimum  wage, or the State minimum wage, whichever is"
H-300-23086-881434.pdf,"highest, for every hour or portion thereof worked during a pay period.  If the offered wage(s) disclosed in this clearance order is/are based on"
H-300-23086-881434.pdf,"prevailing wage rate, Federal minimum wage, State minimum wage, or any agreed-upon collective bargaining rate,"
H-300-23086-881434.pdf,"whichever is highest.  If the applicable AEWR or prevailing wage is adjusted during the contract period, and that new rate is higher than the"
H-300-23086-881434.pdf,"highest of the AEWR,"
H-300-23086-881434.pdf,"the prevailing wage, the collective bargaining rate, the Federal minimum wage, or the State minimum wage, the"
H-300-23086-881434.pdf,adjustment.  If t
H-300-23086-881434.pdf,"he new AEWR or prevailing wage is lower than the rate guaranteed on this job order, the employer will continue to pay at least"
H-300-23086-881434.pdf,this job order.
H-300-23086-881434.pdf,"If the worker is paid on a piece rate basis, the piec e rate must be no less than the prevailing piece rate for the crop activity or agricultural"
H-300-23086-881434.pdf,"activity and, if applicable, a distinct work task or tasks performed in that activ ity in the geographic area, if one has been issued.  At the end of"
H-300-23086-881434.pdf,"the pay  period, if the piece rate does not result in average hourly pi ece rate earnings during the pay period at least equal to the a"
H-300-23086-881434.pdf,"worker would have earned had the worker been paid at the appropriate hourly rate, the employer agrees to supplement the worker's pay at that"
H-300-23086-881434.pdf,time so that the worker's earnings are at least as much as the worker would have earned during the pay period if the worker had instead been
H-300-23086-881434.pdf,"For workers engaged in the herding or production of livestock on the range, the employer agrees to pay the worker at least the monthly"
H-300-23086-881434.pdf,"Federal or State law or judicial action, in"
H-300-23086-881434.pdf,"effect at the time work is performed, whichever is highest, for every month of the job order period or portion thereof.  If the offered wage"
H-300-23086-881434.pdf,"disclosed in this clearance order is based on commissions, bonuses, or other incentives, the employer guarantees that the wage paid will"
H-300-23086-881434.pdf,"State law or judicial action, whichever is highest, and will be paid to each worker free and clear without any"
H-300-23086-881434.pdf,employer may prorate the wage for the initial and final pay periods of the job order period if its pay period does not match the beginning or
H-300-23086-881434.pdf,ending dates of the job order.  The employer also may prorate the wage if an employee is voluntarily unavailable to work for personal
H-300-23086-881434.pdf,AY:  Employer agrees to pay workers when due based on the frequency disclosed in this clearance order. 20 CFR 655.122(m).
H-300-23086-881434.pdf,"subsistence expenses of that worker, and that worker is not entitled to the three-fourths guarantee, if the employer notifies  the U.S. Department"
H-300-23086-881434.pdf,"the Department of Homeland Security in the Federal Register, not later than 2 working days after the abandonment or termination occurs .  A"
H-300-23086-881434.pdf,worker will be deemed to have abandoned the work contr act after the worker fails to show up for work at the regularly scheduled time for 5
H-300-23086-881434.pdf,employer agrees to fulfill  the three -fourths guarantee for the time that has elapsed from the start date of work specified in  the work contract
H-300-23086-881434.pdf,H-2A Agricultural Clearance Order
H-300-23086-881434.pdf,H-2A Case Number: __________________ __       Case Status: __________________       Determination Date : _____________    Validity Period : _____________ to _____________
H-300-23086-881434.pdf,"to the worker and consistent with existing immigration laws.   In situations where a transfer  is not affected, the employer agrees to  return the"
H-300-23086-881434.pdf,"worker at the employer’s expense to the place from which the worker, disregarding intervening employment, came to work for the employer ,"
H-300-23086-881434.pdf,the full amount of any deductions made by the employer from the worker’s pay for transportation and subsistence expenses to the place of
H-300-23086-881434.pdf,employment .  The employer will also pay the worker for any transportation and subsistence expenses incurred by the worker to that employer’s
H-300-23086-881434.pdf,place of employment.   The amounts the employer will pay for subsistence expenses per day are  those amounts disclosed in this  clearance
H-300-23086-881434.pdf,order.  The amount of the transportation payment must not be less (and is not required to be more) than the most economical and reasonable
H-300-23086-881434.pdf,common carrier transportation charges for the distances involved.  20 CFR 655.122(o).
H-300-23086-881434.pdf,The employer is not required to pay for transportation and daily subsistence from the place of employment to a subsequent employer’s place
H-300-23086-881434.pdf,subsistence exp enses from the present employer’s place of employment  to the subsequent employer’s place of employment .  20 CFR
